Potential_Customer,Cust_Last_Purchase,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income,Status_Cust_new
1,17.0,1.0,7.0,0.0,4.0,15.0,15.0,10.71,,24.0,73.0,11.0,30.0,51.0,5.0,5.0,20.0,A,0,46.0,M,H,51904.0,A
1,25.0,1.0,34.0,1.0,14.0,25.0,28.0,15.85,28.0,14.0,122.0,33.0,50.0,126.0,7.0,17.0,33.0,A,1,83.0,F,U,0.0,A
0,,3.0,13.0,3.0,8.0,15.0,15.0,12.62,15.0,18.0,119.0,17.0,38.0,82.0,6.0,16.0,26.0,A,0,75.0,F,H,51904.0,A
1,20.0,13.0,35.0,8.0,18.0,27.0,22.69,17.8,22.5,18.0,91.0,14.0,35.0,72.0,6.0,17.0,27.0,S,1,44.0,F,U,0.0,S
0,,2.0,5.0,1.0,2.0,10.0,15.0,11.0,10.0,17.0,105.0,11.0,24.0,47.0,5.0,11.0,18.0,A,0,22.0,F,H,46071.0,A
0,,7.0,26.0,2.0,11.0,10.0,8.57,7.31,7.5,18.0,130.0,14.0,36.0,81.0,6.0,17.0,32.0,A,1,79.0,F,H,46071.0,A
0,,1.0,7.0,0.0,4.0,20.0,20.0,10.14,,17.0,74.0,13.0,28.0,49.0,6.0,6.0,20.0,A,0,73.0,M,H,46071.0,A
0,,4.0,7.0,3.0,4.0,10.0,9.25,9.57,10.67,16.0,44.0,14.0,33.0,37.0,6.0,15.0,15.0,A,1,,M,H,46250.0,A
1,17.0,1.0,4.0,1.0,2.0,17.0,17.0,12.0,17.0,15.0,85.0,10.0,24.0,46.0,4.0,9.0,15.0,A,0,58.0,F,H,46250.0,A
0,,2.0,3.0,1.0,1.0,10.0,7.5,6.67,5.0,17.0,22.0,11.0,19.0,17.0,5.0,9.0,8.0,N,0,63.0,F,H,56172.0,other
1,25.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,17.0,17.0,10.0,15.0,13.0,4.0,6.0,5.0,F,0,47.0,F,H,52613.0,other
0,,2.0,3.0,2.0,2.0,5.0,10.0,8.33,10.0,19.0,24.0,11.0,20.0,19.0,5.0,9.0,8.0,N,0,80.0,F,U,65726.0,other
0,,1.0,2.0,0.0,1.0,15.0,15.0,12.5,,26.0,52.0,9.0,23.0,31.0,4.0,4.0,12.0,A,0,69.0,M,U,65726.0,A
0,,3.0,4.0,2.0,3.0,21.0,19.33,17.0,23.0,21.0,37.0,12.0,30.0,30.0,6.0,15.0,14.0,A,0,45.0,M,H,78804.0,A
0,,7.0,11.0,5.0,7.0,5.0,7.57,7.45,7.6,17.0,57.0,13.0,35.0,46.0,6.0,17.0,19.0,S,1,71.0,M,U,52266.0,S
0,,2.0,2.0,1.0,1.0,15.0,10.0,10.0,5.0,15.0,27.0,9.0,20.0,18.0,3.0,8.0,7.0,N,0,59.0,F,H,66631.0,other
1,20.0,2.0,3.0,0.0,1.0,20.0,15.0,12.0,,18.0,56.0,14.0,27.0,35.0,6.0,6.0,12.0,A,0,,F,U,0.0,A
0,,1.0,2.0,0.0,0.0,20.0,20.0,20.0,,19.0,20.0,13.0,20.0,18.0,6.0,6.0,7.0,N,0,72.0,F,U,37529.0,other
1,20.0,2.0,25.0,0.0,8.0,14.0,19.0,13.24,,5.0,126.0,32.0,51.0,114.0,8.0,8.0,33.0,A,1,81.0,F,H,70936.0,A
1,25.0,1.0,5.0,1.0,3.0,20.0,20.0,16.4,20.0,21.0,88.0,10.0,24.0,51.0,4.0,10.0,19.0,A,1,52.0,M,H,74592.0,A
0,,2.0,7.0,1.0,3.0,20.0,15.0,10.71,10.0,26.0,130.0,12.0,29.0,57.0,5.0,13.0,24.0,A,0,42.0,M,U,0.0,A
0,,4.0,16.0,1.0,6.0,8.0,8.25,7.69,9.0,15.0,90.0,12.0,32.0,62.0,5.0,14.0,25.0,S,1,74.0,M,H,55028.0,S
0,,2.0,2.0,1.0,1.0,20.0,12.5,12.5,20.0,15.0,15.0,10.0,14.0,12.0,4.0,6.0,5.0,N,0,,F,U,0.0,other
1,7.0,4.0,19.0,3.0,17.0,9.0,8.0,7.89,9.0,17.0,130.0,11.0,25.0,77.0,5.0,11.0,28.0,S,1,47.0,F,H,44714.0,S
0,,1.0,4.0,0.0,1.0,15.0,15.0,11.0,,26.0,57.0,10.0,27.0,39.0,4.0,4.0,14.0,A,0,47.0,F,H,67436.0,A
0,,3.0,9.0,2.0,6.0,46.0,36.33,21.67,43.0,21.0,89.0,13.0,33.0,57.0,6.0,16.0,25.0,S,1,75.0,M,U,67436.0,S
0,,2.0,10.0,1.0,4.0,15.0,13.0,7.4,11.0,18.0,76.0,10.0,21.0,48.0,4.0,9.0,17.0,A,1,,F,U,0.0,A
0,,1.0,10.0,0.0,5.0,15.0,15.0,9.5,,26.0,75.0,10.0,31.0,53.0,5.0,5.0,22.0,A,1,49.0,F,H,71285.0,A
0,,2.0,12.0,1.0,7.0,5.0,10.0,6.17,5.0,22.0,87.0,11.0,30.0,58.0,4.0,12.0,21.0,S,1,,F,U,0.0,S
0,,4.0,4.0,3.0,3.0,25.0,18.25,18.25,19.33,17.0,33.0,14.0,32.0,31.0,6.0,15.0,13.0,A,0,33.0,M,H,71285.0,A
1,8.0,5.0,23.0,2.0,13.0,10.0,8.8,8.22,8.5,6.0,112.0,22.0,42.0,88.0,7.0,16.0,31.0,S,1,84.0,F,U,65500.0,S
1,50.0,3.0,5.0,3.0,3.0,30.0,23.33,25.0,23.33,15.0,26.0,16.0,29.0,26.0,6.0,12.0,10.0,N,1,68.0,F,H,69583.0,other
0,,2.0,3.0,2.0,2.0,11.0,6.0,7.67,6.0,19.0,24.0,12.0,23.0,23.0,6.0,11.0,9.0,N,0,,M,U,0.0,other
1,4.0,4.0,17.0,2.0,9.0,5.0,4.0,3.06,4.0,17.0,67.0,11.0,28.0,44.0,5.0,13.0,19.0,S,1,67.0,F,U,80172.0,S
1,21.0,2.0,7.0,1.0,3.0,25.0,25.0,18.71,25.0,18.0,64.0,15.0,34.0,55.0,6.0,15.0,20.0,A,0,,F,U,0.0,A
1,8.0,5.0,17.0,3.0,9.0,8.0,8.2,6.59,7.67,18.0,77.0,11.0,30.0,57.0,5.0,14.0,22.0,S,1,56.0,F,H,61831.0,S
1,6.0,8.0,60.0,6.0,24.0,5.0,5.0,4.42,5.0,5.0,128.0,32.0,52.0,134.0,7.0,18.0,38.0,S,1,77.0,F,U,61831.0,S
1,5.0,5.0,7.0,3.0,4.0,5.0,5.0,5.0,5.0,17.0,33.0,12.0,29.0,30.0,6.0,15.0,13.0,A,1,47.0,F,H,69121.0,A
1,14.0,4.0,4.0,2.0,2.0,10.0,8.75,8.75,7.5,16.0,29.0,13.0,26.0,23.0,6.0,12.0,10.0,A,0,61.0,F,H,69121.0,A
1,4.0,4.0,13.0,3.0,10.0,4.0,4.75,4.08,5.0,17.0,81.0,11.0,31.0,55.0,6.0,15.0,22.0,S,1,,F,H,60273.0,S
0,,2.0,7.0,0.0,2.0,25.0,17.5,10.71,,18.0,85.0,13.0,32.0,55.0,6.0,6.0,22.0,A,0,83.0,F,H,60273.0,A
0,,3.0,9.0,2.0,5.0,15.0,10.67,9.67,12.5,17.0,91.0,14.0,34.0,60.0,6.0,16.0,25.0,A,0,63.0,M,U,0.0,A
1,10.0,1.0,7.0,0.0,3.0,15.0,15.0,9.86,,19.0,105.0,7.0,22.0,46.0,4.0,4.0,18.0,A,0,,M,U,60273.0,A
1,7.0,4.0,18.0,3.0,11.0,8.0,6.5,5.44,6.33,16.0,129.0,13.0,29.0,59.0,5.0,11.0,22.0,S,1,70.0,F,U,53341.0,S
0,,4.0,14.0,1.0,4.0,10.0,13.0,10.86,16.0,17.0,111.0,22.0,41.0,90.0,8.0,17.0,39.0,A,0,48.0,F,H,62793.0,A
0,,1.0,1.0,0.0,0.0,15.0,15.0,15.0,,16.0,16.0,10.0,14.0,12.0,4.0,4.0,4.0,F,0,,M,U,0.0,other
0,,3.0,13.0,0.0,5.0,10.0,8.33,8.46,,18.0,89.0,13.0,35.0,64.0,6.0,6.0,25.0,S,1,84.0,F,H,77654.0,S
1,30.0,3.0,10.0,0.0,2.0,12.0,11.33,9.5,,16.0,53.0,13.0,33.0,46.0,6.0,6.0,19.0,S,1,72.0,F,U,91659.0,S
1,20.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,17.0,17.0,11.0,16.0,14.0,5.0,7.0,6.0,F,0,37.0,F,H,61655.0,other
1,25.0,1.0,2.0,1.0,1.0,15.0,15.0,12.5,15.0,20.0,44.0,10.0,24.0,28.0,4.0,9.0,10.0,A,0,51.0,F,H,61655.0,A
0,,4.0,12.0,2.0,6.0,15.0,13.75,14.75,12.5,15.0,80.0,13.0,34.0,66.0,6.0,16.0,26.0,A,1,37.0,F,H,61655.0,A
0,,2.0,33.0,1.0,13.0,10.0,10.0,8.21,10.0,15.0,113.0,6.0,15.0,61.0,3.0,8.0,22.0,S,1,,M,H,61655.0,S
0,,2.0,3.0,2.0,3.0,25.0,25.0,25.0,25.0,24.0,41.0,11.0,33.0,35.0,6.0,17.0,16.0,A,0,,F,U,61655.0,A
1,10.0,3.0,13.0,2.0,9.0,11.0,11.0,8.62,11.0,19.0,88.0,21.0,41.0,80.0,6.0,15.0,23.0,S,1,71.0,M,H,56942.0,S
1,100.0,2.0,12.0,0.0,5.0,100.0,100.0,41.83,,4.0,125.0,27.0,49.0,87.0,6.0,6.0,31.0,A,1,,M,U,0.0,A
0,,2.0,3.0,2.0,3.0,20.0,14.5,10.67,14.5,19.0,40.0,12.0,28.0,28.0,6.0,14.0,13.0,A,0,29.0,F,H,86282.0,A
1,10.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,19.0,19.0,9.0,14.0,10.0,4.0,7.0,5.0,F,0,,F,H,86282.0,other
1,7.0,7.0,38.0,4.0,17.0,7.0,7.0,7.37,7.0,18.0,126.0,12.0,34.0,81.0,6.0,17.0,33.0,S,1,39.0,M,H,86282.0,S
1,4.0,9.0,19.0,5.0,9.0,5.0,4.22,4.47,4.2,18.0,81.0,13.0,32.0,58.0,6.0,17.0,23.0,S,1,,U,U,0.0,S
0,,3.0,3.0,2.0,2.0,15.0,8.33,8.33,5.0,17.0,33.0,11.0,27.0,24.0,5.0,12.0,10.0,S,1,,F,U,0.0,S
1,25.0,4.0,13.0,2.0,3.0,25.0,25.0,22.69,25.0,6.0,113.0,32.0,53.0,104.0,7.0,17.0,28.0,A,0,62.0,F,U,59321.0,A
0,,2.0,5.0,0.0,2.0,18.0,15.0,12.4,,18.0,53.0,12.0,31.0,39.0,6.0,6.0,17.0,A,0,53.0,F,H,67201.0,A
1,12.0,3.0,16.0,1.0,6.0,12.0,12.0,10.38,12.0,15.0,80.0,12.0,32.0,60.0,5.0,14.0,23.0,A,1,56.0,F,H,67201.0,A
1,3.0,8.0,27.0,6.0,18.0,5.0,3.5,3.59,3.67,17.0,126.0,12.0,31.0,75.0,6.0,17.0,34.0,S,1,74.0,M,H,71014.0,S
1,10.0,3.0,38.0,3.0,14.0,15.0,13.0,10.11,13.0,17.0,89.0,21.0,35.0,93.0,4.0,11.0,20.0,S,1,72.0,M,U,71014.0,S
1,10.0,6.0,19.0,5.0,9.0,10.0,10.33,10.32,10.4,17.0,57.0,32.0,51.0,85.0,6.0,17.0,22.0,S,1,81.0,F,U,71014.0,S
0,,1.0,17.0,0.0,9.0,10.0,13.0,8.53,,18.0,113.0,13.0,32.0,69.0,5.0,5.0,27.0,A,1,44.0,F,U,66944.0,A
1,16.0,5.0,16.0,4.0,9.0,16.0,16.0,12.69,16.0,19.0,113.0,13.0,35.0,73.0,6.0,17.0,30.0,S,1,52.0,U,U,0.0,S
0,,2.0,2.0,0.0,0.0,20.0,12.5,12.5,,25.0,31.0,9.0,22.0,22.0,4.0,4.0,8.0,A,0,,F,H,56988.0,A
0,,6.0,14.0,4.0,7.0,12.0,10.33,8.36,10.5,15.0,56.0,14.0,35.0,51.0,6.0,17.0,21.0,S,1,22.0,M,H,87470.0,S
0,,3.0,5.0,2.0,3.0,18.0,16.67,14.0,16.5,17.0,50.0,13.0,23.0,27.0,5.0,10.0,12.0,A,0,,F,U,0.0,A
1,20.0,1.0,1.0,0.0,0.0,20.0,20.0,20.0,,20.0,20.0,10.0,17.0,15.0,4.0,4.0,6.0,F,1,65.0,M,H,43191.0,other
0,,2.0,6.0,2.0,5.0,15.0,15.0,10.0,15.0,16.0,65.0,14.0,34.0,49.0,6.0,16.0,19.0,A,0,65.0,M,H,43191.0,A
0,,2.0,4.0,0.0,2.0,15.0,15.0,15.0,,18.0,45.0,8.0,25.0,32.0,4.0,4.0,13.0,A,0,47.0,M,H,43191.0,A
1,10.0,3.0,20.0,1.0,13.0,10.0,6.67,5.55,5.0,18.0,124.0,12.0,31.0,74.0,5.0,13.0,30.0,A,1,84.0,M,H,43191.0,A
1,15.0,2.0,13.0,2.0,8.0,15.0,12.5,8.77,12.5,21.0,113.0,12.0,28.0,68.0,5.0,12.0,25.0,A,1,78.0,M,H,59014.0,A
0,,3.0,7.0,1.0,4.0,25.0,21.67,18.57,20.0,19.0,111.0,13.0,35.0,65.0,6.0,17.0,28.0,A,0,82.0,F,U,0.0,A
1,15.0,4.0,13.0,2.0,6.0,20.0,15.25,12.31,12.5,18.0,81.0,13.0,35.0,64.0,6.0,17.0,25.0,A,1,82.0,M,H,59014.0,A
1,25.0,1.0,10.0,0.0,5.0,25.0,50.0,20.8,,18.0,102.0,15.0,37.0,70.0,6.0,6.0,29.0,A,0,69.0,U,U,0.0,A
1,15.0,3.0,3.0,2.0,2.0,15.0,15.0,15.0,15.0,20.0,33.0,12.0,31.0,29.0,6.0,15.0,13.0,A,1,33.0,M,H,74207.0,A
0,,3.0,3.0,3.0,3.0,12.0,10.67,10.67,10.67,16.0,23.0,14.0,25.0,23.0,6.0,11.0,9.0,N,1,53.0,F,H,81157.0,other
1,25.0,2.0,2.0,2.0,2.0,20.0,16.5,16.5,16.5,24.0,32.0,9.0,26.0,24.0,4.0,11.0,10.0,A,0,37.0,M,U,81157.0,A
0,,4.0,29.0,3.0,11.0,18.0,16.0,10.03,16.0,17.0,128.0,8.0,25.0,59.0,4.0,13.0,22.0,S,1,85.0,M,H,79730.0,S
1,5.0,7.0,16.0,5.0,9.0,5.0,5.71,5.38,5.6,15.0,57.0,13.0,34.0,50.0,6.0,17.0,20.0,A,1,86.0,F,H,79730.0,A
1,20.0,2.0,21.0,1.0,13.0,15.0,15.0,7.62,15.0,26.0,130.0,9.0,26.0,70.0,4.0,12.0,29.0,A,1,63.0,M,H,81739.0,A
1,5.0,5.0,16.0,4.0,11.0,5.0,4.6,4.5,4.5,18.0,125.0,12.0,32.0,65.0,6.0,17.0,31.0,S,1,58.0,F,H,81739.0,S
1,20.0,6.0,7.0,4.0,5.0,20.0,17.5,16.43,20.0,16.0,41.0,15.0,35.0,40.0,6.0,16.0,15.0,S,1,,M,U,0.0,S
1,5.0,4.0,5.0,3.0,3.0,6.0,4.75,5.8,4.67,16.0,24.0,15.0,25.0,24.0,6.0,11.0,9.0,N,1,75.0,F,H,114584.0,other
1,24.0,2.0,6.0,2.0,4.0,18.0,15.0,10.33,15.0,20.0,57.0,13.0,31.0,43.0,6.0,15.0,18.0,A,0,65.0,F,H,154945.0,A
0,,2.0,5.0,0.0,1.0,25.0,27.5,22.0,,25.0,75.0,8.0,25.0,37.0,4.0,4.0,14.0,A,0,86.0,M,H,154945.0,A
0,,2.0,7.0,1.0,3.0,26.0,26.0,24.14,26.0,24.0,69.0,12.0,34.0,54.0,6.0,17.0,23.0,A,0,71.0,M,H,81042.0,A
1,25.0,2.0,8.0,2.0,4.0,15.0,8.5,8.0,8.5,18.0,45.0,13.0,35.0,41.0,6.0,17.0,18.0,A,0,71.0,M,H,81042.0,A
1,10.0,5.0,5.0,2.0,2.0,10.0,8.6,8.6,10.0,18.0,32.0,11.0,28.0,29.0,5.0,13.0,12.0,A,0,55.0,F,H,81042.0,A
0,,3.0,22.0,0.0,7.0,5.0,5.0,3.82,,15.0,130.0,6.0,16.0,43.0,3.0,3.0,15.0,A,0,82.0,M,U,76547.0,A
0,,1.0,1.0,0.0,0.0,50.0,50.0,50.0,,15.0,15.0,8.0,10.0,10.0,3.0,3.0,4.0,E,0,38.0,F,H,85150.0,other
1,10.0,3.0,13.0,1.0,10.0,10.0,8.33,6.15,10.0,17.0,122.0,12.0,32.0,69.0,6.0,16.0,29.0,S,1,,F,U,0.0,S
0,,4.0,14.0,4.0,12.0,15.0,10.5,6.29,10.5,24.0,126.0,11.0,31.0,69.0,6.0,16.0,32.0,A,1,43.0,F,H,62493.0,A
0,,2.0,2.0,2.0,2.0,25.0,25.0,25.0,25.0,22.0,29.0,14.0,28.0,26.0,6.0,13.0,11.0,A,0,,F,U,0.0,A
0,,1.0,27.0,0.0,8.0,25.0,25.0,46.07,,5.0,119.0,27.0,48.0,118.0,6.0,6.0,32.0,A,1,49.0,M,H,100789.0,A
0,,7.0,13.0,4.0,7.0,14.0,12.29,10.69,12.0,18.0,93.0,14.0,34.0,58.0,6.0,16.0,23.0,A,1,58.0,F,U,0.0,A
1,15.0,5.0,10.0,3.0,6.0,15.0,11.0,9.2,11.67,21.0,53.0,12.0,33.0,44.0,6.0,17.0,18.0,A,1,28.0,F,H,72594.0,A
0,,6.0,7.0,3.0,3.0,15.0,12.5,12.14,16.67,17.0,28.0,12.0,23.0,23.0,6.0,12.0,10.0,A,1,51.0,F,H,66725.0,A
0,,1.0,7.0,0.0,3.0,15.0,15.0,9.71,,18.0,97.0,12.0,24.0,56.0,4.0,4.0,21.0,A,0,,M,U,0.0,A
1,7.0,8.0,17.0,5.0,8.0,6.0,9.25,7.94,9.2,18.0,77.0,14.0,36.0,62.0,6.0,17.0,23.0,S,1,63.0,F,U,73508.0,S
0,,2.0,2.0,0.0,0.0,17.0,16.0,16.0,,18.0,31.0,10.0,23.0,22.0,4.0,4.0,8.0,A,0,65.0,M,U,70097.0,A
0,,4.0,18.0,2.0,14.0,10.0,8.5,4.61,8.5,21.0,127.0,11.0,32.0,69.0,5.0,15.0,30.0,A,1,87.0,F,H,86725.0,A
0,,4.0,5.0,2.0,3.0,20.0,15.75,13.6,14.0,18.0,44.0,13.0,32.0,37.0,6.0,14.0,14.0,A,0,54.0,F,H,86725.0,A
0,,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,21.0,21.0,12.0,19.0,18.0,4.0,7.0,6.0,F,0,35.0,F,H,86725.0,other
0,,2.0,3.0,0.0,1.0,50.0,50.0,41.67,,25.0,52.0,13.0,30.0,41.0,6.0,6.0,16.0,A,0,43.0,F,U,85253.0,A
0,,2.0,4.0,1.0,2.0,25.0,15.5,9.75,25.0,18.0,41.0,13.0,32.0,31.0,6.0,14.0,13.0,A,0,67.0,F,H,105247.0,A
1,15.0,4.0,6.0,3.0,4.0,12.0,11.0,9.83,11.33,21.0,41.0,12.0,31.0,35.0,6.0,15.0,14.0,A,0,55.0,M,H,105247.0,A
0,,2.0,7.0,1.0,5.0,20.0,20.0,12.29,20.0,20.0,100.0,13.0,28.0,60.0,6.0,12.0,23.0,A,0,75.0,F,H,105247.0,A
0,,1.0,3.0,0.0,1.0,15.0,15.0,13.33,,26.0,75.0,9.0,23.0,41.0,4.0,4.0,16.0,A,0,46.0,F,H,105247.0,A
1,10.0,4.0,5.0,2.0,2.0,10.0,10.0,10.0,10.0,17.0,52.0,6.0,14.0,21.0,1.0,5.0,8.0,E,0,,M,U,0.0,other
0,,4.0,8.0,2.0,3.0,10.0,10.5,9.63,10.0,15.0,57.0,18.0,35.0,62.0,6.0,14.0,21.0,A,0,,U,U,0.0,A
0,,1.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,16.0,16.0,14.0,19.0,16.0,5.0,7.0,6.0,F,0,,M,U,0.0,other
1,10.0,2.0,16.0,1.0,7.0,10.0,10.0,5.44,10.0,19.0,103.0,11.0,30.0,66.0,4.0,12.0,26.0,A,1,80.0,F,U,98951.0,A
1,10.0,4.0,16.0,2.0,8.0,10.0,9.75,9.56,11.0,18.0,88.0,6.0,22.0,60.0,3.0,12.0,22.0,A,1,,M,U,0.0,A
1,15.0,2.0,5.0,0.0,2.0,15.0,13.5,10.6,,15.0,44.0,13.0,32.0,37.0,5.0,5.0,14.0,A,0,62.0,M,H,98951.0,A
0,,1.0,6.0,0.0,2.0,32.0,32.0,56.17,,18.0,77.0,18.0,36.0,77.0,6.0,6.0,22.0,A,0,,U,U,0.0,A
1,10.0,2.0,6.0,2.0,4.0,20.0,17.5,11.33,17.5,17.0,53.0,13.0,34.0,45.0,6.0,17.0,18.0,A,0,55.0,M,U,0.0,A
0,,2.0,10.0,2.0,6.0,17.0,16.0,9.5,16.0,21.0,57.0,13.0,31.0,49.0,6.0,14.0,19.0,S,1,54.0,F,H,30185.0,S
0,,4.0,25.0,3.0,13.0,3.0,5.75,5.08,5.67,15.0,130.0,7.0,18.0,51.0,3.0,8.0,21.0,S,1,83.0,M,H,30185.0,S
0,,1.0,1.0,0.0,0.0,15.0,15.0,15.0,,20.0,20.0,8.0,15.0,12.0,3.0,3.0,5.0,F,0,,F,U,30185.0,other
0,,2.0,2.0,2.0,2.0,15.0,12.5,12.5,12.5,24.0,29.0,9.0,22.0,21.0,4.0,10.0,9.0,A,0,57.0,M,H,27184.0,A
0,,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,17.0,17.0,11.0,16.0,14.0,5.0,7.0,6.0,F,0,69.0,F,U,27184.0,other
0,,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,21.0,21.0,8.0,15.0,13.0,3.0,6.0,5.0,N,0,,M,U,0.0,other
1,5.0,4.0,15.0,2.0,11.0,5.0,8.75,5.27,5.0,25.0,128.0,5.0,23.0,61.0,3.0,13.0,26.0,S,1,71.0,F,H,27184.0,S
0,,1.0,1.0,0.0,0.0,15.0,15.0,15.0,,15.0,15.0,7.0,9.0,9.0,2.0,2.0,3.0,E,0,,F,U,0.0,other
1,100.0,1.0,4.0,1.0,1.0,100.0,100.0,62.5,100.0,19.0,49.0,29.0,44.0,56.0,6.0,13.0,12.0,A,0,55.0,F,H,71979.0,A
1,20.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,16.0,16.0,11.0,16.0,13.0,5.0,7.0,6.0,F,0,,M,H,122735.0,other
1,30.0,3.0,3.0,1.0,1.0,40.0,30.67,30.67,25.0,16.0,23.0,14.0,26.0,23.0,6.0,12.0,10.0,N,0,,F,U,122735.0,other
0,,3.0,19.0,0.0,7.0,10.0,8.33,6.26,,18.0,125.0,13.0,34.0,68.0,6.0,6.0,29.0,S,1,40.0,F,U,27897.0,S
0,,5.0,5.0,1.0,1.0,13.0,12.2,12.2,10.0,18.0,33.0,12.0,31.0,29.0,6.0,15.0,13.0,A,0,,F,U,0.0,A
0,,3.0,19.0,1.0,12.0,5.0,5.0,3.79,5.0,17.0,111.0,11.0,28.0,66.0,4.0,10.0,24.0,S,1,,U,U,0.0,S
0,,10.0,12.0,7.0,7.0,15.0,12.7,11.58,11.14,17.0,36.0,13.0,30.0,32.0,6.0,16.0,14.0,S,1,45.0,F,H,36299.0,S
0,,0.0,11.0,0.0,4.0,0.0,0.0,9.36,,15.0,105.0,23.0,23.0,81.0,4.0,4.0,25.0,A,1,57.0,F,U,0.0,A
1,6.0,5.0,29.0,3.0,18.0,5.0,6.0,5.45,5.0,17.0,130.0,15.0,35.0,99.0,6.0,16.0,34.0,S,1,75.0,F,H,39604.0,S
1,10.0,4.0,4.0,3.0,3.0,25.0,11.25,11.25,12.67,16.0,33.0,14.0,30.0,30.0,6.0,13.0,11.0,A,0,,M,U,0.0,A
0,,1.0,2.0,1.0,2.0,15.0,15.0,12.5,15.0,17.0,40.0,4.0,12.0,14.0,2.0,6.0,7.0,E,0,,F,U,0.0,other
0,,2.0,8.0,2.0,6.0,50.0,47.5,39.38,47.5,17.0,101.0,12.0,27.0,75.0,5.0,15.0,31.0,A,0,79.0,F,U,0.0,A
1,30.0,2.0,2.0,1.0,1.0,30.0,27.5,27.5,25.0,18.0,24.0,13.0,25.0,21.0,6.0,11.0,9.0,N,0,50.0,F,U,40131.0,other
0,,2.0,4.0,0.0,2.0,16.0,13.0,8.5,,19.0,75.0,11.0,21.0,32.0,6.0,6.0,13.0,A,0,83.0,F,H,40131.0,A
0,,6.0,25.0,4.0,20.0,8.0,6.67,5.68,6.75,18.0,127.0,11.0,31.0,80.0,5.0,15.0,32.0,S,1,87.0,M,H,40131.0,S
0,,5.0,8.0,3.0,4.0,6.0,8.4,7.25,8.33,15.0,41.0,13.0,34.0,36.0,6.0,16.0,15.0,A,0,,M,U,40131.0,A
0,,5.0,9.0,2.0,3.0,15.0,14.2,10.89,12.0,15.0,45.0,14.0,33.0,39.0,6.0,17.0,17.0,S,1,79.0,F,U,0.0,S
1,20.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,17.0,17.0,11.0,16.0,14.0,5.0,7.0,6.0,F,1,,F,U,0.0,other
1,25.0,2.0,6.0,0.0,3.0,20.0,17.5,11.83,,18.0,64.0,14.0,33.0,50.0,6.0,6.0,20.0,S,1,60.0,F,U,41449.0,S
1,11.0,3.0,11.0,0.0,5.0,10.0,9.33,6.0,,18.0,92.0,13.0,31.0,58.0,6.0,6.0,22.0,S,1,,F,U,0.0,S
0,,4.0,15.0,1.0,6.0,17.0,16.0,14.07,15.0,26.0,67.0,10.0,32.0,54.0,5.0,16.0,22.0,A,1,47.0,M,H,41449.0,A
0,,2.0,4.0,1.0,1.0,25.0,25.0,25.0,25.0,18.0,29.0,14.0,29.0,28.0,6.0,14.0,12.0,A,0,67.0,F,H,39838.0,A
1,10.0,4.0,22.0,4.0,12.0,4.0,6.5,4.45,6.5,15.0,122.0,7.0,18.0,36.0,4.0,12.0,18.0,S,1,78.0,F,U,0.0,S
1,30.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,21.0,21.0,8.0,15.0,13.0,3.0,6.0,5.0,N,0,,F,U,0.0,other
1,36.0,1.0,3.0,0.0,2.0,26.0,26.0,20.67,,26.0,67.0,10.0,27.0,46.0,5.0,5.0,17.0,A,0,72.0,F,H,25265.0,A
0,,4.0,7.0,3.0,6.0,15.0,12.5,10.14,11.67,18.0,65.0,13.0,34.0,49.0,6.0,16.0,19.0,A,1,61.0,F,U,43729.0,A
0,,2.0,11.0,2.0,6.0,17.0,16.0,7.64,16.0,18.0,104.0,13.0,35.0,59.0,6.0,17.0,26.0,A,0,55.0,M,H,43729.0,A
0,,4.0,33.0,1.0,8.0,50.0,50.0,47.0,50.0,15.0,80.0,35.0,57.0,120.0,7.0,18.0,27.0,S,1,,M,U,43729.0,S
0,,3.0,3.0,1.0,2.0,17.0,16.67,16.67,18.0,13.0,20.0,22.0,27.0,27.0,8.0,10.0,10.0,F,0,68.0,M,H,43729.0,other
0,,1.0,1.0,0.0,0.0,25.0,25.0,25.0,,18.0,18.0,11.0,16.0,13.0,5.0,5.0,6.0,F,0,,U,U,0.0,other
1,16.0,1.0,6.0,1.0,4.0,16.0,16.0,12.33,16.0,17.0,79.0,11.0,26.0,47.0,4.0,10.0,17.0,A,0,74.0,M,H,42011.0,A
